time,Drug,EGF_ligand,EGFR_total,EGFR_dimer,pEGFR,GRB2_SOS,RAS_GTP,pERK,pAKT,Phenotype,CBL_active,EGFR_ubiquitinated
13.2,0.20515284342358403,1.0,0.3007892602245295,0.24933678301084966,0.39961329778568966,1.160569635603701,1.5452006435248906,0.8079652510980578,0.7773581949001104,0.7279537439479521,0.7605736006993472,0.587021391828062
13.5,0.1978986990891505,1.0,0.31179733074341626,0.26280929988858326,0.4132217966536452,1.1594702968978534,1.5418693499814309,0.8086953054541284,0.7771941762781687,0.7265665862514168,0.7565781695435896,0.56565917484066
13.799999999999999,0.19090105916940917,1.0,0.3228095550571065,0.2771372045152107,0.4288013783076643,1.1607261076583102,1.5389893923077007,0.8111961204145859,0.7786508754305768,0.7252180171620644,0.753860159386966,0.5476982632509274
14.1,0.1841508537435363,1.0,0.33378831652051877,0.2922681584463371,0.44629294820858795,1.1642540530331433,1.5365943975043894,0.8153853424706696,0.7816643907806751,0.7239175251332584,0.7524079111208632,0.5330029415494323
14.399999999999999,0.1776393336004467,1.0,0.3446953099488224,0.308144272631527,0.4656303701375911,1.1699428521118491,1.5347086339906602,0.8211603499659079,0.7861514993713953,0.722673713376919,0.7521946762451721,0.5214429345914587
14.7,0.1713580588985915,1.0,0.3554917714701694,0.3247023350760483,0.4867399564059778,1.1776571774425806,1.5333465229489422,0.8284019022779046,0.7920127252739046,0.7214941476928977,0.7531800362115761,0.5128933763826096
15.0,0.16529888822674182,1.0,0.366138727893774,0.3418741586421775,0.5095401198895244,1.1872422603348938,1.5325125937244246,0.8369779880544422,0.7991356569918209,0.7203852525955873,0.755311581017949,0.5072344281000333
15.299999999999999,0.15945396805158069,1.0,0.37659726677043903,0.35958703744933296,0.5339411964947757,1.1985286464285485,1.5322018543843514,0.8467476843823408,0.8073983458991382,0.7193522559606755,0.7585267567458036,0.5043506097890482
15.6,0.1538157225384242,1.0,0.38682882764788473,0.37776429826399666,0.5598454416817344,1.2113368883770903,1.5324005194307653,0.8575648638753066,0.816672635004688,0.7183991790419195,0.7627547944353471,0.5041299136615816
15.899999999999999,0.14837684373187954,1.0,0.3967955140159183,0.3963259317790786,0.5871471999278428,1.2254819963285375,1.5330870169792328,0.8692816193257422,0.8268272925581367,0.7175288661687957,0.7679186407114703,0.5064627679822612
16.2,0.14313028208371176,1.0,0.406460424166173,0.41518928775440983,0.615733241651153,1.240777507157552,1.5342331882685696,0.8817513114425024,0.8377308545570988,0.7167430468490268,0.7739368223218945,0.5112409190893308
16.5,0.13806923731564266,1.0,0.41578799775187414,0.43426981758955224,0.6454832582181199,1.2570390754851988,1.5358055923545015,0.8948311805807898,0.8492541107558663,0.716042422330013,0.7807251905936049,0.5183562952957519
16.8,0.13318714960523811,1.0,0.4247443733350709,0.453481847976306,0.6762705023172466,1.2740875296501701,1.5377668363579313,0.9083844954788581,0.8612721976357869,0.7154267687760526,0.7881985062786704,0.5276999105527841
17.099999999999998,0.12847769108346013,1.0,0.43329775076913246,0.47273936977116926,0.7079625582300835,1.2917513712913962,1.5400768642488096,0.9222822390805827,0.8736662870964249,0.7148950498928571,0.796271839151891,0.5391608582528635
17.4,0.12393475763286267,1.0,0.4414187509976334,0.49195682707262023,0.740422224396822,1.3098687264865951,1.5426941523918694,0.9364043527096086,0.8863248802852021,0.7144455328648587,0.8048617691864033,0.5526254368841821
17.7,0.11955246097580123,1.0,0.4490807648602685,0.5110498926173034,0.7735084891534383,1.3282887788485345,1.5455767758446268,0.9506405750909779,0.8991447316159965,0.7140759026733432,0.813887386652697,0.5679764399256383
18.0,0.11532512104240063,1.0,0.45626028186638773,0.5299362169557231,0.8070775795902636,1.3468727307449793,1.5486833240975988,0.9648909224476551,0.9120314387846467,0.7137833710835217,0.8232710968396375,0.5850926328638515
18.3,0.11124725860838955,1.0,0.4629371896865693,0.5485361403658203,0.840984063110915,1.3654943485279758,1.551973657574559,0.9790658609145916,0.9248997409839073,0.7135647777208876,0.8329392412922709,0.6038484309467124
18.599999999999998,0.10731358819325879,1.0,0.469095035353164,0.5667733580486967,0.875081981405577,1.38404015227704,1.5554095062773319,0.9930862237406836,0.9376735702673624,0.7134166816388795,0.8428225516711892,0.6241137826117608
18.9,0.1035190112095387,1.0,0.47472123985255993,0.5845755307659987,0.9092259971333785,1.4024093111389682,1.5589549193806433,1.0068829241312758,0.9502859008998167,0.7133354425831344,0.8528564548298574,0.6457542557129364
19.2,0.0998586093543163,1.0,0.4798072589060976,0.6018748346706044,0.9432725345677985,1.420513302929727,1.5625765795506381,1.020396510988229,0.9626784393295253,0.7133172917800266,0.8629812487912677,0.6686313169041617
19.5,0.09632763823442614,1.0,0.48434868421741767,0.6186084456068092,0.9770808967255562,1.4382753921973894,1.5662439986286847,1.0335766099747612,0.9748011938146073,0.7133583925327148,0.8731421692995093,0.6926027889335095
19.8,0.09292152121705266,1.0,0.4883452812336407,0.6347189545781808,1.010514343001419,1.4556299752308728,1.5699296125099176,1.046381286868788,0.9866119583108816,0.7134548912194327,0.8832893658189027,0.7175234661991008
20.099999999999998,0.08963584349777359,1.0,0.4918009614320719,0.6501547123762543,1.043441112999333,1.472521834178439,1.5736087929745493,1.0587763645295234,0.9980757404397381,0.7136029594825382,0.8933778045092832,0.7432458657011061
20.4,0.08646634637835518,1.0,0.49472368919968857,0.6648701025176077,1.0757353840198058,1.4889053359972948,1.577259793280852,1.0707347193168057,1.0091641585452986,0.7137988284988401,0.9033671140325431,0.7696210884308666
20.7,0.08340892174688352,1.0,0.4971253254140038,0.6788257426474318,1.1072781514775527,1.5047436057361432,1.5808636428231513,1.0822355776906343,1.019854828260284,0.7140388162554431,0.9132213882096807,0.7964997651715648
21.0,0.08045960675307628,1.0,0.49902141176041775,0.6919886154403768,1.1379580233342195,1.520007697883367,1.5844040043510486,1.0932638291113161,1.0301307547842877,0.714319348740742,0.9229089576748936,0.8237330605253631
21.3,0.07761457867187407,1.0,0.5004309015433784,0.704332130777394,1.167671921400764,1.5346757843279217,1.5878670053284702,1.1038093673226246,1.0399797433233888,0.7146369759134156,0.9324021408532469,0.8511737095966596
21.599999999999998,0.07487014994865371,1.0,0.50137584419325,0.7158361216185307,1.1963256840654533,1.5487323729397129,1.591241053118162,1.1138664686464546,1.0493938368821096,0.7149883832458616,0.9416769828808949,0.8786770630126658
21.9,0.07222276341964116,1.0,0.5018810317840647,0.7264867765464661,1.2238345666188415,1.5621675668913517,1.5945166418978773,1.1234332130288731,1.0583687878370152,0.7153703995618294,0.9507129895279018,0.9061021177157251
22.2,0.0696689877013296,1.0,0.5019736166272001,0.736276512443947,1.2501236368675206,1.5749763715885012,1.5976861576016894,1.1325109512137026,1.0669035674307832,0.7157800018077662,0.9594928617916293,0.9333125130890233
22.5,0.06720551274292587,1.0,0.5016827093821383,0.7452037912075969,1.2751280651517223,1.587158053404186,1.6007436857596018,1.141103819528158,1.0749999154664043,0.7162143173181846,0.9680022356085687,0.9601774743622635
22.8,0.06482914553606144,1.0,0.5010389671379755,0.7532728848037205,1.2987933092105763,1.598715552263662,1.6036848258879042,1.149218302287301,1.0826619310054473,0.7166706240601516,0.9762294300804923,0.9865726877837213
23.099999999999998,0.06253680597620662,1.0,0.5000741805963155,0.7604935933461195,1.3210751955781073,1.6096549484358567,1.6065065150556603,1.156862840701305,1.0898957037315085,0.717146349272557,0.9841652067170187,1.0123810946518705
23.4,0.06032552287042385,1.0,0.49882086887014554,0.7668809212228966,1.3419399003485177,1.6199849825899397,1.6092068624055351,1.1640474863452888,1.09670898478024,0.7176390668530113,0.991802541447799,1.0374935939002756
23.7,0.058192430086285926,1.0,0.49731188955717065,0.772454716614334,1.3613638332251614,1.6297166272093488,1.6117849957216672,1.1707835966738007,1.1031108952138844,0.7181464937893455,0.9991364105384578,1.0618096454646908
24.0,0.056134762836967056,1.0,0.4955800707090014,0.7772392800179961,1.3793334297654962,1.638862706763707,1.614240920593458,1.1770835696843558,1.1091116698885397,0.7186664858835975,1.0061635910395998,1.0852377690851942
