time,Drug,EGF_ligand,EGFR_total,EGFR_dimer,pEGFR,GRB2_SOS,RAS_GTP,pERK,pAKT,Phenotype,CBL_active,EGFR_ubiquitinated
21.0,0.08045960675295138,1.0,0.49551927938124923,0.8259832789565794,1.5768771724200916,1.753626312449974,1.6498741825365453,1.2522078855977903,1.182074032961122,0.7538214041766538,1.1226335354252819,1.264467989966943
21.3,0.07761457867175357,1.0,0.4955192789371566,0.825983278288397,1.5768771717882704,1.7536263125600473,1.649874182587177,1.2522078856516399,1.182074033024543,0.7538214042873564,1.1226335355737223,1.2644679907129004
21.599999999999998,0.07487014994853745,1.0,0.4955192785042265,0.8259832775941169,1.5768771710545189,1.7536263126407188,1.649874182633011,1.252207885684301,1.1820740330681823,0.7538214043957556,1.1226335357029444,1.2644679913240413
21.9,0.07222276341952903,1.0,0.49551927808385776,0.8259832768782506,1.5768771702274398,1.7536263126931366,1.649874182674086,1.2522078856967178,1.1820740330928607,0.7538214045018342,1.1226335358133503,1.264467991804531
22.2,0.06966898770122142,1.0,0.4955192776773195,0.8259832761451754,1.5768771693156163,1.7536263127185188,1.64987418271046,1.252207885689877,1.1820740330994435,0.7538214046055791,1.1226335359054065,1.264467992158915
22.5,0.06720551274282152,1.0,0.49551927728575246,0.8259832753991219,1.5768771683275764,1.7536263127181433,1.6498741827422094,1.252207885664803,1.182074033088834,0.7538214047069804,1.1226335359796396,1.2644679923920799
22.8,0.06482914553596078,1.0,0.49551927691017017,0.8259832746441613,1.5768771672717559,1.7536263126933402,1.649874182769428,1.2522078856225503,1.1820740330619666,0.7538214048060321,1.1226335360366297,1.2644679925092128
23.099999999999998,0.06253680597610953,1.0,0.4955192765514612,0.8259832738841956,1.5768771661564642,1.753626312645482,1.6498741827922254,1.2522078855641974,1.1820740330198023,0.7538214049027312,1.1226335360770066,1.264467992515763
23.4,0.060325522870330196,1.0,0.4955192762103912,0.8259832731229483,1.576877164989854,1.7536263125759763,1.6498741828107255,1.2522078854908407,1.1820740329633224,0.7538214049970786,1.1226335361014421,1.2644679924174025
23.7,0.058192430086195575,1.0,0.49551927588760597,0.825983272363957,1.5768771637798913,1.7536263124862557,1.6498741828250656,1.252207885403588,1.1820740328935224,0.7538214050890789,1.1226335361106474,1.2644679922199895
24.0,0.0561347628368799,1.0,0.4955192755836345,0.8259832716105664,1.576877162534329,1.7536263123777722,1.6498741828353949,1.252207885303554,1.1820740328114074,0.7538214051787402,1.1226335361053659,1.2644679919295319
24.3,0.05414985409760814,1.0,0.49551927529889295,0.8259832708659232,1.576877161260683,1.7536263122519875,1.6498741828418728,1.252207885191854,1.182074032717987,0.7538214052660736,1.1226335360863682,1.2644679915521517
24.599999999999998,0.052235131148818614,1.0,0.49551927503368814,0.8259832701329719,1.5768771599662086,1.7536263121103677,1.6498741828446686,1.252207885069599,1.1820740326142702,0.7538214053510939,1.1226335360544484,1.2644679910940522
24.9,0.050388112241558196,1.0,0.49551927478822205,0.8259832694144522,1.5768771586578834,1.7536263119543747,1.6498741828439591,1.2522078849378904,1.1820740325012606,0.7538214054338191,1.1226335360104185,1.2644679905614842
25.2,0.04860640338078849,1.0,0.4955192745625962,0.8259832687128964,1.5768771573423876,1.7536263117854614,1.6498741828399288,1.2522078847978162,1.182074032379953,0.7538214055142706,1.1226335359551036,1.2644679899607165
25.5,0.04688769522243301,1.0,0.4955192743568165,0.8259832680306289,1.5768771560260897,1.753626311605064,1.6498741828327668,1.252207884650447,1.1820740322513283,0.7538214055924725,1.122633535889338,1.264467989298005
25.8,0.04522976008014408,1.0,0.4955192741707979,0.8259832673697662,1.5768771547150335,1.7536263114145976,1.6498741828226675,1.2522078844968305,1.1820740321163505,0.7538214056684517,1.12263353581396,1.2644679885795662
26.099999999999998,0.04363044903790949,1.0,0.49551927400436974,0.8259832667322186,1.5768771534149273,1.7536263112154498,1.6498741828098284,1.2522078843379896,1.1820740319759624,0.7538214057422385,1.1226335357298096,1.2644679878115497
26.4,0.042087689164756505,1.0,0.49551927385728073,0.8259832661196906,1.576877152131135,1.7536263110089763,1.6498741827944496,1.252207884174918,1.1820740318310834,0.7538214058138653,1.1226335356377226,1.264467987000014
26.7,0.04059948082794327,1.0,0.49551927372920457,0.8259832655336858,1.5768771508686696,1.7536263107964962,1.6498741827767318,1.2522078840085777,1.1820740316826057,0.7538214058833671,1.1226335355385282,1.2644679861509038
27.0,0.0391638951011548,1.0,0.49551927361974474,0.8259832649755084,1.5768771496321887,1.7536263105792886,1.6498741827568764,1.2522078838398953,1.1820740315313922,0.7538214059507812,1.1226335354330452,1.264467985270029
27.3,0.03777907126434449,1.0,0.4955192735284405,0.8259832644462692,1.5768771484259907,1.7536263103585876,1.6498741827350842,1.2522078836697612,1.182074031378273,0.7538214060161471,1.1226335353220789,1.264467984363044
27.599999999999998,0.03644321439198053,1.0,0.49551927345477204,0.8259832639468893,1.5768771472540142,1.7536263101355798,1.6498741827115546,1.2522078834990256,1.1820740312240448,0.7538214060795065,1.122633535206418,1.2644679834354313
27.9,0.03515459302657108,1.0,0.495519273398166,0.825983263478106,1.5768771461198394,1.753626309911401,1.6498741826864844,1.2522078833284986,1.182074031069468,0.7538214061409024,1.1226335350868322,1.2644679824924843
28.2,0.03391153693445307,1.0,0.49551927335800056,0.8259832630404798,1.5768771450266892,1.7536263096871336,1.6498741826600674,1.2522078831589467,1.182074030915266,0.7538214062003799,1.1226335349640688,1.2644679815392939
28.5,0.0327124349409356,1.0,0.4955192733336113,0.8259832626343993,1.5768771439774325,1.7536263094638054,1.6498741826324934,1.2522078829910932,1.182074030762122,0.7538214062579851,1.122633534838852,1.2644679805807348
28.799999999999997,0.031555732841991986,1.0,0.4955192733242958,0.8259832622600898,1.5768771429745911,1.7536263092423858,1.649874182603948,1.2522078828256156,1.1820740306106803,0.753821406313766,1.1226335347118788,1.2644679796214553
29.099999999999998,0.030439931389793735,1.0,0.4955192733293194,0.82598326191762,1.5768771420203445,1.7536263090237867,1.6498741825746113,1.252207882663146,1.1820740304615431,0.7538214063677712,1.1226335345838192,1.2644679786658666
29.4,0.029363584349475634,1.0,0.49551927334791973,0.8259832616069097,1.5768771411165383,1.753626308808859,1.6498741825446577,1.2522078825042704,1.1820740303152721,0.7538214064200504,1.1226335344553129,1.264467977718136
29.7,0.028325296624612823,1.0,0.4955192733793119,0.8259832613277382,1.5768771402646935,1.7536263085983936,1.649874182514256,1.2522078823495277,1.1820740301723867,0.7538214064706539,1.122633534326969,1.2644679767821803
30.0,0.02732372244898059,1.0,0.49551927342269314,0.8259832610797524,1.5768771394660148,1.7536263083931203,1.6498741824835677,1.252207882199411,1.1820740300333634,0.7538214065196329,1.1226335341993645,1.2644679758616602
30.299999999999997,0.026357563642252987,1.0,0.4955192734772475,0.8259832608624749,1.5768771387214031,1.7536263081937071,1.6498741824527476,1.2522078820543654,1.1820740298986372,0.7538214065670389,1.122633534073043,1.2644679749599774
30.599999999999998,0.025425567927379357,1.0,0.4955192735421501,0.825983260675313,1.576877138031466,1.753626308000762,1.6498741824219432,1.2522078819147913,1.182074029768601,0.7538214066129236,1.1226335339485145,1.2644679740802724
30.9,0.02452652730745807,1.0,0.4955192736165712,0.8259832605175677,1.57687713739653,1.7536263078148302,1.6498741823912937,1.2522078817810431,1.182074029643606,0.7538214066573389,1.1226335338262543,1.2644679732254236
31.2,0.023659276500003393,1.0,0.49551927369968085,0.8259832603884409,1.576877136816655,1.7536263076363985,1.6498741823609313,1.2522078816534306,1.182074029523962,0.7538214067003365,1.122633533706703,1.2644679723980474
31.5,0.0228226914265763,1.0,0.49551927379065186,0.8259832602870463,1.5768771362916458,1.753626307465894,1.6498741823309795,1.2522078815322186,1.1820740294099388,0.753821406741968,1.1226335335902664,1.2644679716005
31.799999999999997,0.022015687755821477,1.0,0.4955192738886641,0.825983260212416,1.5768771358210676,1.7536263073036853,1.6498741823015537,1.2522078814176305,1.1820740293017664,0.7538214067822849,1.1226335334773143,1.2644679708348807
32.1,0.02123721949802207,1.0,0.4955192739929076,0.8259832601635102,1.5768771354042592,1.7536263071500844,1.6498741822727612,1.252207881309847,1.1820740291996368,0.753821406821338,1.1226335333681825,1.264467970103034
32.4,0.020486277649350692,1.0,0.4955192741025856,0.8259832601392257,1.576877135040349,1.7536263070053477,1.6498741822447,1.2522078812090085,1.1820740291037035,0.7538214068591776,1.1226335332631714,1.2644679694065557
32.699999999999996,0.019761888884059105,1.0,0.49551927421691777,0.8259832601384035,1.5768771347282688,1.753626306869678,1.649874182217461,1.252207881115217,1.1820740290140852,0.7538214068958533,1.1226335331625477,1.2644679687467986
33.0,0.019063114292911888,1.0,0.4955192743351427,0.8259832601598376,1.5768771344667694,1.753626306743227,1.6498741821911258,1.2522078810285369,1.1820740289308642,0.7538214069314139,1.1226335330665438,1.2644679681248772
33.3,0.01838904816622867,1.0,0.49551927445652066,0.8259832602022825,1.5768771342544345,1.753626306626095,1.6498741821657679,1.2522078809489967,1.1820740288540905,0.7538214069659072,1.1226335329753592,1.2644679675416766
33.6,0.017738816819957506,1.0,0.49551927458033546,0.8259832602644614,1.5768771340896977,1.7536263065183368,1.6498741821414524,1.2522078808765909,1.1820740287837819,0.7538214069993802,1.1226335328891612,1.2644679669978602
33.9,0.017111577463258178,1.0,0.4955192747058969,0.8259832603450731,1.576877133970856,1.75362630641996,1.6498741821182366,1.2522078808112815,1.1820740287199254,0.7538214070318787,1.1226335328080863,1.2644679664938765
34.199999999999996,0.01650651710612718,1.0,0.4955192748325424,0.8259832604427995,1.5768771338960843,1.753626306330929,1.6498741820961695,1.252207880753001,1.1820740286624796,0.7538214070634474,1.1226335327322392,1.26446796602997
34.5,0.015922851505648938,1.0,0.4955192749596383,0.8259832605563125,1.5768771338634515,1.7536263062511683,1.6498741820752927,1.2522078807016523,1.1820740286113758,0.7538214070941296,1.1226335326616967,1.2644679656061895
